,realtime_start,realtime_end,date,value
406,2012-10-18,9999-12-31,2012-10-18,3.37
407,2012-10-25,9999-12-31,2012-10-25,3.41
408,2012-11-01,9999-12-31,2012-11-01,3.39
409,2012-11-08,9999-12-31,2012-11-08,3.40
410,2012-11-15,9999-12-31,2012-11-15,3.34
411,2012-11-21,9999-12-31,2012-11-21,3.31
412,2012-11-29,9999-12-31,2012-11-29,3.32
413,2012-12-06,9999-12-31,2012-12-06,3.34
414,2012-12-13,9999-12-31,2012-12-13,3.32
415,2012-12-20,9999-12-31,2012-12-20,3.37
416,2012-12-27,9999-12-31,2012-12-27,3.35
417,2013-01-03,9999-12-31,2013-01-03,3.34
418,2013-01-10,9999-12-31,2013-01-10,3.40
419,2013-01-17,9999-12-31,2013-01-17,3.38
420,2013-01-24,9999-12-31,2013-01-24,3.42
421,2013-01-31,9999-12-31,2013-01-31,3.53
422,2013-02-07,9999-12-31,2013-02-07,3.53
423,2013-02-14,9999-12-31,2013-02-14,3.53
424,2013-02-21,9999-12-31,2013-02-21,3.56
425,2013-02-28,9999-12-31,2013-02-28,3.51
426,2013-03-07,9999-12-31,2013-03-07,3.52
427,2013-03-14,9999-12-31,2013-03-14,3.63
428,2013-03-21,9999-12-31,2013-03-21,3.54
429,2013-03-28,9999-12-31,2013-03-28,3.57
430,2013-04-04,9999-12-31,2013-04-04,3.54
431,2013-04-11,9999-12-31,2013-04-11,3.43
432,2013-04-18,9999-12-31,2013-04-18,3.41
433,2013-04-25,9999-12-31,2013-04-25,3.40
434,2013-05-02,9999-12-31,2013-05-02,3.35
435,2013-05-09,9999-12-31,2013-05-09,3.42
436,2013-05-16,9999-12-31,2013-05-16,3.51
437,2013-05-23,9999-12-31,2013-05-23,3.59
438,2013-05-30,9999-12-31,2013-05-30,3.81
439,2013-06-06,9999-12-31,2013-06-06,3.91
440,2013-06-13,9999-12-31,2013-06-13,3.98
441,2013-06-20,9999-12-31,2013-06-20,3.93
442,2013-06-27,9999-12-31,2013-06-27,4.46
443,2013-07-03,9999-12-31,2013-07-03,4.29
444,2013-07-11,9999-12-31,2013-07-11,4.51
445,2013-07-18,9999-12-31,2013-07-18,4.37
446,2013-07-25,9999-12-31,2013-07-25,4.31
447,2013-08-01,9999-12-31,2013-08-01,4.39
448,2013-08-08,9999-12-31,2013-08-08,4.40
449,2013-08-15,9999-12-31,2013-08-15,4.40
450,2013-08-22,9999-12-31,2013-08-22,4.58
451,2013-08-29,9999-12-31,2013-08-29,4.51
452,2013-09-05,9999-12-31,2013-09-05,4.57
453,2013-09-12,9999-12-31,2013-09-12,4.57
454,2013-09-19,9999-12-31,2013-09-19,4.50
455,2013-09-26,9999-12-31,2013-09-26,4.32
456,2013-10-03,9999-12-31,2013-10-03,4.22
457,2013-10-10,9999-12-31,2013-10-10,4.23
458,2013-10-17,9999-12-31,2013-10-17,4.28
459,2013-10-24,9999-12-31,2013-10-24,4.13
460,2013-10-31,9999-12-31,2013-10-31,4.10
461,2013-11-07,9999-12-31,2013-11-07,4.16
462,2013-11-14,9999-12-31,2013-11-14,4.35
463,2013-11-21,9999-12-31,2013-11-21,4.22
464,2013-11-27,9999-12-31,2013-11-27,4.29
465,2013-12-05,9999-12-31,2013-12-05,4.46
466,2013-12-12,9999-12-31,2013-12-12,4.42
467,2013-12-19,9999-12-31,2013-12-19,4.47
468,2013-12-26,9999-12-31,2013-12-26,4.48
469,2014-01-02,9999-12-31,2014-01-02,4.53
470,2014-01-09,9999-12-31,2014-01-09,4.51
471,2014-01-16,9999-12-31,2014-01-16,4.41
472,2014-01-23,9999-12-31,2014-01-23,4.39
473,2014-01-30,9999-12-31,2014-01-30,4.32
474,2014-02-06,9999-12-31,2014-02-06,4.23
475,2014-02-13,9999-12-31,2014-02-13,4.28
476,2014-02-20,9999-12-31,2014-02-20,4.33
477,2014-02-27,9999-12-31,2014-02-27,4.37
478,2014-03-06,9999-12-31,2014-03-06,4.28
479,2014-03-13,9999-12-31,2014-03-13,4.37
480,2014-03-20,9999-12-31,2014-03-20,4.32
481,2014-03-27,9999-12-31,2014-03-27,4.40
482,2014-04-03,9999-12-31,2014-04-03,4.41
483,2014-04-10,9999-12-31,2014-04-10,4.34
484,2014-04-17,9999-12-31,2014-04-17,4.27
485,2014-04-24,9999-12-31,2014-04-24,4.33
486,2014-05-01,9999-12-31,2014-05-01,4.29
487,2014-05-08,9999-12-31,2014-05-08,4.21
488,2014-05-15,9999-12-31,2014-05-15,4.20
489,2014-05-22,9999-12-31,2014-05-22,4.14
490,2014-05-29,9999-12-31,2014-05-29,4.12
491,2014-06-05,9999-12-31,2014-06-05,4.14
492,2014-06-12,9999-12-31,2014-06-12,4.20
493,2014-06-19,9999-12-31,2014-06-19,4.17
494,2014-06-26,9999-12-31,2014-06-26,4.14
495,2014-07-03,9999-12-31,2014-07-03,4.12
496,2014-07-10,9999-12-31,2014-07-10,4.15
497,2014-07-17,9999-12-31,2014-07-17,4.13
498,2014-07-24,9999-12-31,2014-07-24,4.13
499,2014-07-31,9999-12-31,2014-07-31,4.12
500,2014-08-07,9999-12-31,2014-08-07,4.14
501,2014-08-14,9999-12-31,2014-08-14,4.12
502,2014-08-21,9999-12-31,2014-08-21,4.10
503,2014-08-28,9999-12-31,2014-08-28,4.10
504,2014-09-04,9999-12-31,2014-09-04,4.10
505,2014-09-11,9999-12-31,2014-09-11,4.12
506,2014-09-18,9999-12-31,2014-09-18,4.23
507,2014-09-25,9999-12-31,2014-09-25,4.20
508,2014-10-02,9999-12-31,2014-10-02,4.19
509,2014-10-09,9999-12-31,2014-10-09,4.12
510,2014-10-16,9999-12-31,2014-10-16,3.97
511,2014-10-23,9999-12-31,2014-10-23,3.92
512,2014-10-30,9999-12-31,2014-10-30,3.98
513,2014-11-06,9999-12-31,2014-11-06,4.02
514,2014-11-13,9999-12-31,2014-11-13,4.01
