Date,加權指數,波段低點區間,波段高點區間
2016/2/16,8212.07,0,0
2016/2/17,8214.25,0,0
2016/2/18,8314.67,0,0
2016/2/19,8325.04,0,0
2016/2/22,8326.68,0,0
2016/2/23,8334.64,0,0
2016/2/24,8282.86,0,0
2016/2/25,8365.86,0,0
2016/2/26,8411.16,0,0
2016/3/1,8485.69,0,0
2016/3/2,8544.05,0,0
2016/3/3,8611.79,0,0
2016/3/4,8643.55,0,0
2016/3/7,8659.55,0,0
2016/3/8,8664.31,0,0
2016/3/9,8634.11,0,0
2016/3/10,8660.7,0,0
2016/3/11,8706.14,0,0
2016/3/14,8747.9,0,0
2016/3/15,8611.18,0,0
2016/3/16,8699.14,0,0
2016/3/17,8734.54,0,0
2016/3/18,8810.71,0,0
2016/3/21,8812.7,0,0
2016/3/22,8785.68,0,0
2016/3/23,8766.09,0,0
2016/3/24,8743.38,0,0
2016/3/25,8704.97,0,0
2016/3/28,8690.45,0,0
2016/3/29,8617.35,0,0
2016/3/30,8737.04,0,0
2016/3/31,8744.83,0,0
2016/4/1,8657.55,0,0
2016/4/6,8513.3,0,0
2016/4/7,8490.25,0,0
2016/4/8,8541.5,0,0
2016/4/11,8562.59,0,0
2016/4/12,8531.18,0,0
2016/4/13,8652.08,0,0
2016/4/14,8667.71,0,0
2016/4/15,8700.39,0,0
2016/4/18,8666.01,0,0
2016/4/19,8633.72,0,0
2016/4/20,8514.48,0,0
2016/4/21,8568.65,0,0
2016/4/22,8535.75,0,0
2016/4/25,8560.28,0,0
2016/4/26,8581.57,0,0
2016/4/27,8563.05,0,0
2016/4/28,8473.87,0,0
2016/4/29,8377.9,0,0
2016/5/3,8294.12,0,0
2016/5/4,8185.47,0,0
2016/5/5,8167.96,0,0
2016/5/6,8146.43,0,0
2016/5/9,8131.83,0,0
2016/5/10,8156.29,0,0
2016/5/11,8135.56,0,0
2016/5/12,8108.05,0,0
2016/5/13,8053.69,0,0
2016/5/16,8067.6,0,0
2016/5/17,8140.48,0,0
2016/5/18,8159.68,0,0
2016/5/19,8095.98,0,0
2016/5/20,8131.26,0,0
2016/5/23,8344.44,0,0
2016/5/24,8300.66,0,0
2016/5/25,8396.2,0,0
2016/5/26,8394.12,0,0
2016/5/27,8463.61,0,0
2016/5/30,8535.87,0,0
2016/5/31,8535.59,0,0
2016/6/1,8597.16,0,0
2016/6/2,8556.02,0,0
2016/6/3,8587.36,0,0
2016/6/4,8591.57,0,0
2016/6/6,8597.11,0,0
2016/6/7,8679.9,0,0
2016/6/8,8715.48,0,0
2016/6/13,8536.22,0,0
2016/6/14,8576.12,0,0
2016/6/15,8606.37,0,0
2016/6/16,8494.14,0,0
2016/6/17,8568.08,0,0
2016/6/20,8625.92,0,0
2016/6/21,8684.85,0,0
2016/6/22,8716.25,0,0
2016/6/23,8676.68,0,0
2016/6/24,8476.99,0,0
2016/6/27,8458.87,0,0
2016/6/28,8505.51,0,0
2016/6/29,8586.56,0,0
2016/6/30,8666.58,0,0
2016/7/1,8738.24,0,0
2016/7/4,8760.58,0,0
2016/7/5,8716.07,0,0
2016/7/6,8575.75,0,0
2016/7/7,8640.91,0,0
2016/7/11,8786.47,0,0
2016/7/12,8841.46,0,0
2016/7/13,8857.75,0,0
2016/7/14,8866.36,0,0
2016/7/15,8949.85,0,0
2016/7/18,9008.21,0,0
2016/7/19,9034.87,0,0
2016/7/20,9007.68,0,0
2016/7/21,9056.56,0,0
2016/7/22,9013.14,0,0
2016/7/25,8991.67,0,0
2016/7/26,9024.79,0,0
2016/7/27,9063.39,0,0
2016/7/28,9076.64,0,0
2016/7/29,8984.41,0,0
2016/8/1,9080.71,0,0
2016/8/2,9068.76,0,0
2016/8/3,9001.71,0,0
2016/8/4,9024.71,0,0
2016/8/5,9092.12,0,0
2016/8/8,9150.26,0,0
2016/8/9,9155.08,0,0
2016/8/10,9200.42,0,0
2016/8/11,9131.83,0,0
2016/8/12,9150.39,0,0
2016/8/15,9148.51,0,0
2016/8/16,9110.36,0,0
2016/8/17,9117.7,0,0
2016/8/18,9122.5,0,0
2016/8/19,9034.27,0,0
2016/8/22,8981.81,0,0
2016/8/23,9030.93,0,0
2016/8/24,9017.38,0,0
2016/8/25,9115.47,0,0
2016/8/26,9131.72,0,0
2016/8/29,9110.17,0,0
2016/8/30,9110.56,0,0
2016/8/31,9068.85,0,0
2016/9/1,9001.15,0,0
2016/9/2,8987.55,0,0
2016/9/5,9090.13,0,0
2016/9/6,9181.85,0,0
2016/9/7,9259.07,0,0
2016/9/8,9262.89,0,0
2016/9/9,9164.88,0,0
2016/9/10,9053.69,0,0
2016/9/12,8947.06,0,0
2016/9/13,8940.83,0,0
2016/9/14,8902.3,0,0
2016/9/19,9152.88,0,0
2016/9/20,9161.58,0,0
2016/9/21,9228.5,0,0
2016/9/22,9235.26,0,0
2016/9/23,9284.62,0,0
2016/9/26,9194.52,0,0
2016/9/29,9270.9,0,0
2016/9/30,9166.85,0,0
2016/10/3,9234.2,0,0
2016/10/4,9287.77,0,0
2016/10/5,9272.28,0,0
2016/10/6,9284.31,0,0
2016/10/7,9265.81,0,0
2016/10/11,9219.82,0,0
2016/10/12,9252.6,0,0
2016/10/13,9219.17,0,0
2016/10/14,9165.17,0,0
2016/10/17,9176.22,0,0
2016/10/18,9222.58,0,0
2016/10/19,9283.99,0,0
2016/10/20,9317.24,0,0
2016/10/21,9306.57,0,0
2016/10/24,9322.5,0,0
2016/10/25,9385.65,0,0
2016/10/26,9362.25,0,0
2016/10/27,9299.55,0,0
2016/10/28,9306.92,0,0
2016/10/31,9290.12,0,0
2016/11/1,9272.7,0,0
2016/11/2,9139.04,0,0
2016/11/3,9067.27,0,0
2016/11/4,9068.15,0,0
2016/11/7,9189.84,0,0
2016/11/8,9217.43,0,0
2016/11/9,8943.2,0,0
2016/11/10,9152.18,0,0
2016/11/11,8957.76,0,0
2016/11/14,8940.4,0,0
2016/11/15,8931.03,0,0
2016/11/16,8962.22,0,0
2016/11/17,8995.26,0,0
2016/11/18,9008.79,0,0
2016/11/21,9041.11,0,0
2016/11/22,9133.39,0,0
2016/11/23,9178.23,0,0
2016/11/24,9152.11,0,0
2016/11/25,9159.07,0,0
2016/11/28,9222.24,0,0
2016/11/29,9192.38,0,0
2016/11/30,9240.71,0,0
2016/12/1,9263.53,0,0
2016/12/2,9189.49,0,0
2016/12/5,9160.66,0,0
2016/12/6,9250.77,0,0
2016/12/7,9263.89,0,0
2016/12/8,9375.86,0,0
2016/12/9,9392.68,0,0
2016/12/12,9349.94,0,0
2016/12/13,9382.14,0,0
2016/12/14,9368.52,0,0
2016/12/15,9360.35,0,0
2016/12/16,9326.78,0,0
2016/12/19,9239.32,0,0
2016/12/20,9242.41,0,0
2016/12/21,9204.26,0,0
2016/12/22,9118.75,0,0
2016/12/23,9078.64,0,0
2016/12/26,9110.54,0,0
2016/12/27,9109.27,0,0
2016/12/28,9201.4,0,0
2016/12/29,9153.09,0,0
2016/12/30,9253.5,0,0
2017/1/3,9272.88,0,0
2017/1/4,9286.96,0,0
2017/1/5,9358.14,0,0
2017/1/6,9372.22,0,0
2017/1/9,9342.42,0,0
2017/1/10,9349.64,0,0
2017/1/11,9345.74,0,0
2017/1/12,9410.18,0,0
2017/1/13,9378.83,0,0
2017/1/16,9292.33,0,0
2017/1/17,9354.53,0,0
2017/1/18,9341.97,0,0
2017/1/19,9318.12,0,0
2017/1/20,9331.46,0,0
2017/1/23,9424.05,0,0
2017/1/24,9447.95,0,0
2017/2/2,9428.97,0,0
2017/2/3,9455.56,0,0
2017/2/6,9538.01,0,0
2017/2/7,9554.56,0,0
2017/2/8,9543.25,0,0
2017/2/9,9590.18,0,0
2017/2/10,9665.59,0,0
2017/2/13,9710.32,0,0
2017/2/14,9718.78,0,0
2017/2/15,9799.76,0,0
2017/2/16,9771.25,0,0
2017/2/17,9759.76,0,0
2017/2/18,9779.92,0,0
2017/2/20,9753.2,0,0
2017/2/21,9763.93,0,0
2017/2/22,9778.78,0,0
2017/2/23,9769.31,0,0
2017/2/24,9750.47,0,0
2017/3/1,9674.78,0,0
2017/3/2,9691.8,0,0
2017/3/3,9648.21,0,0
2017/3/6,9682.63,0,0
2017/3/7,9738.07,0,0
2017/3/8,9753.45,0,0
2017/3/9,9658.61,0,0
2017/3/10,9627.89,0,0
2017/3/13,9697.34,0,0
2017/3/14,9744.21,0,0
2017/3/15,9740.31,0,0
2017/3/16,9837.83,0,0
2017/3/17,9908.69,0,0
2017/3/20,9912.97,0,0
2017/3/21,9972.49,0,0
2017/3/22,9922.66,0,0
2017/3/23,9930.74,0,0
2017/3/24,9902.98,0,0
2017/3/27,9876.77,0,0
2017/3/28,9876.45,0,0
2017/3/29,9856.25,0,0
2017/3/30,9848.15,0,0
2017/3/31,9811.52,0,0
2017/4/5,9949.48,0,0
2017/4/6,9897.8,0,0
2017/4/7,9873.37,0,0
2017/4/10,9882.54,0,0
2017/4/11,9832.42,0,0
2017/4/12,9817.68,0,0
2017/4/13,9836.68,0,0
2017/4/14,9732.93,0,0
2017/4/17,9716.4,0,0
2017/4/18,9746.56,0,0
2017/4/19,9639.94,0,0
2017/4/20,9632.69,0,0
2017/4/21,9717.41,0,0
2017/4/24,9717.95,0,0
2017/4/25,9841.71,0,0
2017/4/26,9856.45,0,0
2017/4/27,9860.62,0,0
2017/4/28,9872,0,0
2017/5/2,9941.27,0,0
2017/5/3,9955.33,0,0
2017/5/4,9967.64,0,0
2017/5/5,9899.94,0,0
2017/5/8,9937.25,0,0
2017/5/9,9915.48,0,0
2017/5/10,9968.32,0,0
2017/5/11,10001.5,0,0
2017/5/12,9986.82,0,0
2017/5/15,10036.8,0,0
2017/5/16,10031.5,0,0
2017/5/17,10013.7,0,0
2017/5/18,9969.45,0,0
2017/5/19,9947.62,0,0
2017/5/22,9997.26,0,0
2017/5/23,10007.8,0,0
2017/5/24,10044.4,0,0
2017/5/25,10108.5,0,0
2017/5/26,10102,0,0
2017/5/31,10040.7,0,0
2017/6/1,10087.4,0,0
2017/6/2,10152.5,0,0
2017/6/3,10158.2,0,0
2017/6/5,10226.8,0,0
2017/6/6,10206.2,0,0
2017/6/7,10210,0,0
2017/6/8,10225.8,0,0
2017/6/9,10199.7,0,0
2017/6/12,10110,0,0
2017/6/13,10128.2,0,0
2017/6/14,10072.5,0,0
2017/6/15,10088.3,0,0
2017/6/16,10156.7,0,0
2017/6/19,10250.6,0,0
2017/6/20,10324.5,0,0
2017/6/21,10349.7,0,0
2017/6/22,10399.1,0,0
2017/6/23,10377.7,0,0
2017/6/26,10514,0,0
2017/6/27,10512.1,0,0
2017/6/28,10390.5,0,0
2017/6/29,10421.7,0,0
2017/6/30,10395.1,0,0
2017/7/3,10412.8,0,0
2017/7/4,10347.8,0,0
2017/7/5,10404.8,0,0
2017/7/6,10368.2,0,0
2017/7/7,10297.2,0,0
2017/7/10,10289.9,0,0
2017/7/11,10415.6,0,0
2017/7/12,10420.7,0,0
2017/7/13,10460.2,0,0
2017/7/14,10443.9,0,0
2017/7/17,10457.5,0,0
2017/7/18,10481.3,0,0
2017/7/19,10506.1,0,0
2017/7/20,10499.4,0,0
2017/7/21,10436.7,0,0
2017/7/24,10461.3,0,0
2017/7/25,10463.2,0,0
2017/7/26,10419.1,0,0
2017/7/27,10508.4,0,0
2017/7/28,10423,0,0
2017/7/31,10427.3,0,0
2017/8/1,10437.3,0,0
2017/8/2,10519.3,0,0
2017/8/3,10469.9,0,0
2017/8/4,10506.6,0,0
2017/8/7,10579.4,0,0
2017/8/8,10569,0,0
2017/8/9,10470.4,0,0
2017/8/10,10329.7,0,0
2017/8/11,10329.6,0,0
2017/8/14,10225.3,0,0
2017/8/15,10311.2,0,0
2017/8/16,10290.4,0,0
2017/8/17,10369.4,0,0
2017/8/18,10321.3,0,0
2017/8/21,10326.4,0,0
2017/8/22,10392.1,0,0
2017/8/23,10406.8,0,0
2017/8/24,10489,0,0
2017/8/25,10515.5,0,0
2017/8/28,10526,0,0
2017/8/29,10496.6,0,0
2017/8/30,10569.4,0,0
2017/8/31,10585.8,0,0
2017/9/1,10594.8,0,0
2017/9/4,10569.9,0,0
2017/9/5,10617.8,0,0
2017/9/6,10547.9,0,0
2017/9/7,10538.5,0,0
2017/9/8,10610,0,0
2017/9/11,10572.2,0,0
2017/9/12,10610.3,0,0
2017/9/13,10532.9,0,0
2017/9/14,10553.6,0,0
2017/9/15,10580.4,0,0
2017/9/18,10631.6,0,0
2017/9/19,10576.1,0,0
2017/9/20,10519.2,0,0
2017/9/21,10578.4,0,0
2017/9/22,10449.7,0,0
2017/9/25,10335.9,0,0
2017/9/26,10257,0,0
2017/9/27,10326.7,0,0
2017/9/28,10296.5,0,0
2017/9/29,10329.9,0,0
2017/9/30,10383.9,0,0
2017/10/2,10465.2,0,0
2017/10/3,10469.3,0,0
2017/10/5,10518.3,0,0
2017/10/6,10532.8,0,0
2017/10/11,10641.2,0,0
2017/10/12,10711.4,0,0
2017/10/13,10724.1,0,0
2017/10/16,10774.2,0,0
2017/10/17,10723.2,0,0
2017/10/18,10720.3,0,0
2017/10/19,10760.3,0,0
2017/10/20,10728.9,0,0
2017/10/23,10735.2,0,0
2017/10/24,10743.8,0,0
2017/10/25,10750.6,0,0
2017/10/26,10734.8,0,0
2017/10/27,10709.1,0,0
2017/10/30,10756.9,0,0
2017/10/31,10793.8,0,0
2017/11/1,10806.4,0,0
2017/11/2,10788.5,0,0
2017/11/3,10800.8,0,0
2017/11/6,10786.2,0,0
2017/11/7,10840.3,0,0
2017/11/8,10819,0,0
2017/11/9,10743.3,0,0
2017/11/10,10732.7,0,0
2017/11/13,10683.9,0,0
2017/11/14,10687.2,0,0
2017/11/15,10630.7,0,0
2017/11/16,10625,0,0
2017/11/17,10701.6,0,0
2017/11/20,10664.5,0,0
2017/11/21,10779.2,0,0
2017/11/22,10822.6,0,0
2017/11/23,10854.6,0,0
2017/11/24,10854.1,0,0
2017/11/27,10750.9,0,0
2017/11/28,10707.1,0,0
2017/11/29,10713.5,0,0
2017/11/30,10560.4,0,0
2017/12/1,10600.4,0,0
2017/12/4,10651.1,0,0
2017/12/5,10566.8,0,0
2017/12/6,10393.9,0,0
2017/12/7,10355.8,0,0
2017/12/8,10398.6,0,0
2017/12/11,10473.1,0,0
2017/12/12,10443.3,0,0
2017/12/13,10470.7,0,0
2017/12/14,10538,0,0
2017/12/15,10491.4,0,0
2017/12/18,10506.5,0,0
2017/12/19,10467.3,0,0
2017/12/20,10504.5,0,0
2017/12/21,10489,0,0
2017/12/22,10537.3,0,0
2017/12/25,10522.5,0,0
2017/12/26,10421.9,0,0
2017/12/27,10486.7,0,0
2017/12/28,10567.6,0,0
2017/12/29,10642.9,0,0
2018/1/2,10710.7,0,0
2018/1/3,10801.6,0,0
2018/1/4,10848.6,0,0
2018/1/5,10879.8,0,0
2018/1/8,10915.8,0,0
2018/1/9,10914.9,0,0
2018/1/10,10831.1,0,0
2018/1/11,10810.1,0,0
2018/1/12,10884,0,0
2018/1/15,10956.3,0,0
2018/1/16,10986.1,0,0
2018/1/17,11004.8,0,0
2018/1/18,11071.6,0,0
2018/1/19,11150.8,0,0
2018/1/22,11231.5,0,0
2018/1/23,11253.1,0,0
2018/1/24,11152.2,0,0
2018/1/25,11166,0,0
2018/1/26,11147.1,0,0
2018/1/29,11221.8,0,0
2018/1/30,11076.8,0,0
2018/1/31,11103.8,0,0
2018/2/1,11160.2,0,0
2018/2/2,11126.2,0,0
2018/2/5,10946.2,0,0
2018/2/6,10404,0,0
2018/2/7,10551.5,0,0
2018/2/8,10528.5,0,0
2018/2/9,10371.8,0,0
2018/2/12,10421.1,0,0
2018/2/21,10714.4,0,0
2018/2/22,10662.4,0,0
2018/2/23,10794.5,0,0
2018/2/26,10836.7,0,0
2018/2/27,10815.5,0,0
2018/3/1,10785.8,0,0
2018/3/2,10698.2,0,1
2018/3/5,10642.9,0,1
2018/3/6,10784.3,0,1
2018/3/7,10745.3,0,1
2018/3/8,10823.2,0,1
2018/3/9,10864.8,0,1
2018/3/12,11002.1,0,1
2018/3/13,11095.6,0,1
2018/3/14,11038.8,0,1
2018/3/15,11018.5,0,1
2018/3/16,11027.7,0,1
2018/3/19,11046.9,0,1
2018/3/20,11010.8,0,1
2018/3/21,11011.1,0,1
2018/3/22,11005.8,0,1
2018/3/23,10823.3,0,1
2018/3/26,10840,0,1
2018/3/27,10986.8,0,1
2018/3/28,10865.7,0,1
2018/3/29,10845.9,0,1
2018/3/30,10906.2,0,1
2018/3/31,10919.5,0,1
2018/4/2,10888.3,0,1
2018/4/3,10821.5,0,1
2018/4/9,10893.5,0,1
2018/4/10,10927.2,0,1
2018/4/11,10974,0,1
2018/4/12,10955.3,0,1
2018/4/13,10965.4,0,1
2018/4/16,10954.5,0,1
2018/4/17,10810.5,0,1
2018/4/18,10847.9,0,1
2018/4/19,10971.2,0,1
2018/4/20,10779.4,0,1
2018/4/23,10697.1,0,1
2018/4/24,10579.5,0,1
2018/4/25,10560,0,1
2018/4/26,10488.6,0,1
2018/4/27,10553.4,0,1
2018/4/30,10657.9,0,1
2018/5/2,10618.8,0,1
2018/5/3,10514.2,0,1
2018/5/4,10529.4,0,1
2018/5/7,10604.9,0,1
2018/5/8,10691.4,0,1
2018/5/9,10703.3,0,1
2018/5/10,10760.2,0,1
2018/5/11,10859,0,1
2018/5/14,10952.4,0,1
2018/5/15,10874.7,0,1
2018/5/16,10897.6,0,1
2018/5/17,10833.8,0,1
2018/5/18,10830.8,0,1
2018/5/21,10966.2,0,1
2018/5/22,10938.7,0,1
2018/5/23,10886.2,0,1
2018/5/24,10936.9,0,1
2018/5/25,10942.3,0,1
2018/5/28,10987.8,0,1
2018/5/29,10964.1,0,1
2018/5/30,10821.2,0,1
2018/5/31,10875,0,1
2018/6/1,10949.1,0,1
2018/6/4,11109.5,0,1
2018/6/5,11100.1,0,1
2018/6/6,11201.8,0,1
2018/6/7,11251.8,0,1
2018/6/8,11156.4,0,1
2018/6/11,11149.2,0,1
2018/6/12,11144.8,0,1
2018/6/13,11173.2,0,1
2018/6/14,11014,0,1
2018/6/15,11087.5,0,1
2018/6/19,10904.2,0,1
2018/6/20,10927.4,0,1
2018/6/21,10941.1,0,1
2018/6/22,10899.3,0,1
2018/6/25,10786.5,0,1
2018/6/26,10742.2,0,1
2018/6/27,10701,0,1
2018/6/28,10654.3,0,1
2018/6/29,10836.9,0,1
2018/7/2,10777.9,0,1
2018/7/3,10715.7,0,1
2018/7/4,10721.9,0,1
2018/7/5,10611.8,0,1
2018/7/6,10608.6,0,1
2018/7/9,10720.3,0,1
2018/7/10,10756.9,0,1
2018/7/11,10676.8,0,1
2018/7/12,10738.4,0,1
2018/7/13,10864.5,0,1
2018/7/16,10817.5,0,1
2018/7/17,10779,0,1
2018/7/18,10842.5,0,1
2018/7/19,10835.4,0,1
2018/7/20,10932.1,0,1
2018/7/23,10946.9,0,1
2018/7/24,10995.4,0,1
2018/7/25,10965.8,0,1
2018/7/26,11010.6,0,1
2018/7/27,11075.8,0,1
2018/7/30,11033.5,0,1
2018/7/31,11057.5,0,1
2018/8/1,11098.1,0,1
2018/8/2,10929.8,0,1
2018/8/3,11012.4,0,1
2018/8/6,11024.1,0,1
2018/8/7,10983.4,0,1
2018/8/8,11075.2,0,1
2018/8/9,11028.1,0,1
2018/8/10,10983.7,0,1
2018/8/13,10748.9,0,1
2018/8/14,10824.2,0,1
2018/8/15,10716.8,0,1
2018/8/16,10683.9,0,1
2018/8/17,10691,0,1
2018/8/20,10699,0,1
2018/8/21,10792.2,0,1
2018/8/22,10804.2,0,1
2018/8/23,10863.1,0,1
2018/8/24,10809.3,0,1
2018/8/27,10902.2,0,1
2018/8/28,10989.5,0,1
2018/8/29,11099.6,0,1
2018/8/30,11093.8,0,1
2018/8/31,11063.9,0,1
2018/9/3,10964.2,0,1
2018/9/4,11021.4,0,1
2018/9/5,10995.1,0,1
2018/9/6,10924.3,0,1
2018/9/7,10847,0,1
2018/9/10,10725.8,0,1
2018/9/11,10752.3,0,1
2018/9/12,10722.6,0,0
2018/9/13,10727.2,0,0
2018/9/14,10868.1,0,0
2018/9/17,10828.6,0,0
2018/9/18,10760.2,0,0
2018/9/19,10857.3,0,0
2018/9/20,10831.4,0,0
2018/9/21,10972.4,0,0
2018/9/25,10978.8,0,0
2018/9/26,10974.2,0,0
2018/9/27,11034.2,0,0
2018/9/28,11006.3,0,0
2018/10/1,11051.8,0,0
2018/10/2,10919.6,1,0
2018/10/3,10863.9,1,0
2018/10/4,10718.9,1,0
2018/10/5,10517.1,1,0
2018/10/8,10455.9,1,0
2018/10/9,10466.8,1,0
2018/10/11,9806.11,1,0
2018/10/12,10045.8,1,0
2018/10/15,9901.12,1,0
2018/10/16,9981.1,1,0
2018/10/17,9979.14,1,0
2018/10/18,9953.73,1,0
2018/10/19,9919.26,1,0
2018/10/22,9974.28,1,0
2018/10/23,9775.2,1,0
2018/10/24,9759.4,1,0
2018/10/25,9520.79,1,0
2018/10/26,9489.18,1,0
2018/10/29,9516.32,1,0
2018/10/30,9526.11,1,0
2018/10/31,9802.13,1,0
2018/11/1,9844.74,1,0
2018/11/2,9906.59,1,0
2018/11/5,9889.81,1,0
2018/11/6,9824.95,1,0
2018/11/7,9908.35,1,0
2018/11/8,9945.31,1,0
2018/11/9,9830.01,1,0
2018/11/12,9831.21,1,0
2018/11/13,9775.84,1,0
2018/11/14,9791.88,1,0
2018/11/15,9826.46,1,0
2018/11/16,9797.09,1,0
2018/11/19,9828.69,1,0
2018/11/20,9743.99,1,0
2018/11/21,9741.52,1,0
2018/11/22,9714.71,1,0
2018/11/23,9667.3,1,0
2018/11/26,9765.36,1,0
2018/11/27,9778.62,1,0
2018/11/28,9884.31,1,0
2018/11/29,9885.36,1,0
2018/11/30,9888.03,1,0
2018/12/3,10137.9,1,0
2018/12/4,10083.5,1,0
2018/12/5,9916.74,1,0
2018/12/6,9684.72,1,0
2018/12/7,9760.88,1,0
2018/12/10,9647.54,1,0
2018/12/11,9707.04,1,0
2018/12/12,9816.45,1,0
2018/12/13,9858.76,1,0
2018/12/14,9774.16,1,0
2018/12/17,9787.53,1,0
2018/12/18,9718.82,1,0
2018/12/19,9783.21,1,0
2018/12/20,9674.52,1,0
2018/12/21,9676.67,1,0
2018/12/22,9646.16,1,0
2018/12/24,9639.7,1,0
2018/12/25,9527.09,1,0
2018/12/26,9478.99,1,0
2018/12/27,9641.56,1,0
2018/12/28,9727.41,1,0
2019/1/2,9554.14,1,0
2019/1/3,9492.42,1,0
2019/1/4,9382.51,1,0
2019/1/7,9590.3,1,0
2019/1/8,9563.6,1,0
2019/1/9,9738.31,1,0
2019/1/10,9720.69,1,0
2019/1/11,9759.4,1,0
2019/1/14,9708.22,1,0
2019/1/15,9806.04,1,0
2019/1/16,9763.81,1,0
2019/1/17,9789.15,1,0
2019/1/18,9836.06,1,0
2019/1/21,9889.4,1,0
2019/1/22,9894.66,1,0
2019/1/23,9846.4,1,0
2019/1/24,9877.12,1,0
2019/1/25,9969.61,1,0
2019/1/28,10013.3,1,0
2019/1/29,9931.59,1,0
2019/1/30,9932.26,1,0
2019/2/11,10004.2,1,0
2019/2/12,10097.7,1,0
2019/2/13,10090.6,1,0
2019/2/14,10089,1,0
2019/2/15,10064.8,1,0
2019/2/18,10145.3,1,0
2019/2/19,10152.3,1,0
2019/2/20,10272.5,1,0
2019/2/21,10319.5,1,0
2019/2/22,10322.9,1,0
2019/2/25,10390.9,1,0
2019/2/26,10391.5,1,0
2019/2/27,10389.2,1,0
2019/3/4,10349.9,1,0
2019/3/5,10305.3,1,0
2019/3/6,10357.2,1,0
2019/3/7,10311.7,1,0
2019/3/8,10241.8,1,0
2019/3/11,10250.3,1,0
2019/3/12,10343.3,1,0
2019/3/13,10373.3,1,0
2019/3/14,10348.7,1,0
2019/3/15,10439.2,1,0
2019/3/18,10512.7,1,0
2019/3/19,10512.3,1,0
2019/3/20,10551.6,1,0
2019/3/21,10609.5,1,0
2019/3/22,10639.1,1,0
2019/3/25,10479.5,1,0
2019/3/26,10559.2,1,0
2019/3/27,10542.7,1,0
2019/3/28,10536.3,1,0
2019/3/29,10641,1,0
2019/4/1,10642.6,1,0
2019/4/2,10690.3,1,0
2019/4/3,10704.4,1,0
2019/4/8,10800.6,1,0
2019/4/9,10851.6,1,0
2019/4/10,10868.1,1,0
2019/4/11,10808.8,1,0
2019/4/12,10805.3,1,0
2019/4/15,10875.6,1,0
2019/4/16,10927.8,1,0
2019/4/17,10997.3,1,0
2019/4/18,10962,1,0
2019/4/19,10968.5,1,0
2019/4/22,10987.7,1,0
2019/4/23,11025.7,1,0
2019/4/24,11027.6,1,0
2019/4/25,11039.9,0,0
2019/4/26,10952.5,0,0
2019/4/29,10939.1,0,0
2019/4/30,10967.7,0,0
2019/5/2,11004.5,0,0
2019/5/3,11096.3,0,0
2019/5/6,10897.1,0,0
2019/5/7,10987.1,0,0
2019/5/8,10923.7,0,0
2019/5/9,10733.7,0,0
2019/5/10,10713,0,0
2019/5/13,10558.3,0,0
2019/5/14,10519.2,0,0
2019/5/15,10560.7,0,0
2019/5/16,10474.6,0,0
2019/5/17,10384.1,0,0
2019/5/20,10398.4,0,0
2019/5/21,10464.5,0,0
2019/5/22,10457.2,0,0
2019/5/23,10308.4,0,0
2019/5/24,10328.3,0,0
2019/5/27,10334.1,0,0
2019/5/28,10312.3,0,0
2019/5/29,10301.8,0,0
2019/5/30,10383,0,0
2019/5/31,10498.5,0,0
2019/6/3,10500.1,0,0
2019/6/4,10429.1,0,0
2019/6/5,10461.6,0,0
2019/6/6,10409.2,0,0
2019/6/10,10566.5,0,0
2019/6/11,10607.8,0,0
2019/6/12,10615.7,0,0
2019/6/13,10561,0,0
2019/6/14,10524.7,0,0
2019/6/17,10530.5,0,0
2019/6/18,10566.7,0,0
2019/6/19,10775.3,0,0
2019/6/20,10785,0,0
2019/6/21,10803.8,0,0
2019/6/24,10779.5,0,0
2019/6/25,10706.7,0,0
2019/6/26,10652.5,0,0
2019/6/27,10773.9,0,0
2019/6/28,10730.8,0,0
2019/7/1,10895.5,0,0
2019/7/2,10865.1,0,0
2019/7/3,10743.8,0,0
2019/7/4,10775.9,0,0
2019/7/5,10785.7,0,0
2019/7/8,10751.2,0,0
2019/7/9,10702.8,0,0
2019/7/10,10798.5,0,0
2019/7/11,10843.4,0,0
2019/7/12,10824.3,0,0
2019/7/15,10876.4,0,0
2019/7/16,10886,0,0
2019/7/17,10828.5,0,0
2019/7/18,10799.3,0,0
2019/7/19,10873.2,0,0
2019/7/22,10944.5,0,0
2019/7/23,10947.3,0,0
2019/7/24,10935.8,0,0
2019/7/25,10941.4,0,0
2019/7/26,10892,0,0
2019/7/29,10885.7,0,0
2019/7/30,10830.9,0,0
2019/7/31,10823.8,0,0
2019/8/1,10731.8,0,0
2019/8/2,10549,0,0
2019/8/5,10423.4,0,0
2019/8/6,10394.8,0,0
2019/8/7,10386.2,0,0
2019/8/8,10494.5,0,0
2019/8/12,10472.4,0,0
2019/8/13,10362.7,0,0
2019/8/14,10427.7,0,0
2019/8/15,10327.1,0,0
2019/8/16,10420.9,0,0
2019/8/19,10488.8,0,0
2019/8/20,10522.5,0,0
2019/8/21,10525.8,0,0
2019/8/22,10529.8,0,0
2019/8/23,10538.1,0,0
2019/8/26,10354.6,0,0
2019/8/27,10387.2,0,0
2019/8/28,10434.3,0,0
2019/8/29,10462.4,0,0
2019/8/30,10618,0,0
2019/9/2,10634.8,0,0
2019/9/3,10558.2,0,0
2019/9/4,10657.3,0,0
2019/9/5,10756.9,0,0
2019/9/6,10780.6,0,0
2019/9/9,10801.1,0,0
2019/9/10,10753.6,0,0
